name,ric,currency,org_permid,isin
KHONBURI SUGAR POWER PLANT INFRASTRUCTURE,KBSPIFu.BK,TB,5073136055.0,TH9914010003
KIATTANA TRANSPORT,KIAT.BK,TB,5000072363.0,TH1018010Z01
KING GEN,KGENm.BK,TB,5000067708.0,TH1021010Z05
KINGSMEN C M T I,Km.BK,TB,5046662729.0,TH6934010005
KITCHAROEN ENGINEERING ELECTRIC,KJLm.BK,TB,5081833626.0,THB057010001
KLINIQUE MEDICAL CLINIC,KLINIQ.BK,TB,5055474429.0,THB058010000
KNIGHT CLUB CAPITAL HOLDING,KCCm.BK,TB,5088047392.0,THC074010008
KPN REAL ESTATE INVESTMENT,KPNREITu.BK,TB,5090778504.0,THC666010002
KRUNGDHEP SOPHON,KWC.BK,TB,4295893189.0,TH0058010008
KRUNGTHAI CAR RENT AND LEASE,KCAR.BK,TB,4295892922.0,TH0869010007
KT MEDICAL SERVICE,KTMSm.BK,TB,5073797341.0,THB045010006
KTBST MXD.FH.&.LH. REIT,KTBSTMRu.BK,TB,5076393121.0,THA567010006
KULTHORN KIRBY SUSP - SUSP.25/03/24,KKC.BK,TB,4295892935.0,TH0218010Z08
KUMWELL CORPORATION,KUMWELm.BK,TB,5068483519.0,TH9320010001
KWI SUSP - SUSP.04/07/25,KWI.BK,TB,4295893202.0,TH0323A10Z03
LADPRAO GENERAL HOSPITAL,LPH.BK,TB,5045945440.0,TH6733010008
LAM SOON,LST.BK,TB,4295893230.0,TH0574010Z04
LANNA RESOURCES,LANNA.BK,TB,4295892828.0,TH0409010Z03
LAUNDRY YOU,WASHm.BK,TB,5085653212.0,THD374010003
LD.&.HSES.RESD.FH. AND LH.REIT.TST.,LHRREITu.BK,TB,5090724934.0,THC612010007
LDC DENTAL,LDCm.BK,TB,5042375088.0,TH5811010005
LEASE IT,LITm.BK,TB,5000060594.0,TH5252010001
LH FINANCIAL GP.,LHFG.BK,TB,5000105783.0,TH1019010Y00
LH SHOPPING CENTERS LEASEHOLD REIT,LHSCu.BK,TB,5044008455.0,TH6180010006
LIGHT UP TOTAL SOLUTION,LTSm.BK,TB,5086767181.0,THC084010006
LIGHTING & EQUIPMENT,LNE.BK,TB,4295892680.0,TH0784010Z09
LOHAKIT METAL,LHK.BK,TB,4295893410.0,TH0964010001
LOXLEY,LOXLEY.BK,TB,4295892847.0,TH0376010Z04
LPN DEVELOPMENT,LPN.BK,TB,4295893207.0,TH0456010Z04
LTMH,LTMHm.BK,TB,5083617567.0,THC857010001
M VISION,MVPm.BK,TB,5063646952.0,TH8655010008
MADAME BIOSCIENCE,MADAME.BK,TB,4295892853.0,TH0404B10Z04
MAGURO GROUP,MAGUROm.BK,TB,5082933485.0,THC136010004
MAHACHAI HOSPITAL,M-CHAI.BK,TB,4295893206.0,TH0581010Z09
MAJOR CINEPLEX GROUP,MAJOR.BK,TB,4295893092.0,TH0671010Z08
MAJOR DEVELOPMENT,MJD.BK,TB,4295893341.0,TH0960010005
MAKE TO WIN HOLDING,MTWm.BK,TB,5083361619.0,THB115010Z08
MALEE GROUP,MALEE.BK,TB,4295892979.0,TH0293B10Z08
MANDARIN HOTEL,MANRIN.BK,TB,4295893211.0,TH0258010006
MARKET CONNECTIONS ASIA,MCAm.BK,TB,5082940111.0,THB662010008
MASSTEC LINK,MASTEC.BK,TB,5062381859.0,THD165010006
MASTER STYLE,MASTER.BK,TB,5082935227.0,THB207010000
MATCHING MAXIMIZE SLN.,MATCH.BK,TB,4295893380.0,TH0703010Y00
MAYBANK SECURITIES (THAILAND) PCL,MST.BK,TB,4295892822.0,TH0744010Y04
MC GROUP,MC.BK,TB,5038989393.0,TH4625010004
MCOT,MCOT.BK,TB,4295892825.0,TH0803010006
MCS STEEL,MCS.BK,TB,4295892739.0,TH0851010007
MDX,MDX.BK,TB,4295892956.0,TH0294010002
MEB CORPORATION,MEBm.BK,TB,5042939896.0,THB217010008
MEGACHEM (THAILAND),MGTm.BK,TB,5041022714.0,TH7735010004
MENA TRANSPORT,MENA.BK,TB,5076941077.0,THA369010006
META CORPORATION,METAm.BK,TB,5000052625.0,TH1056010Y02
MFC ASSET MANAGEMENT,MFC.BK,TB,4295892759.0,TH0237010Z08
MFC PATONG HERITAGE PROPERTY,M-PATu.BK,TB,5042932350.0,TH5538010007
MFC-NICHADA THANI PROPERTY,MNITu.BK,TB,4295893421.0,TH0852010006
MFC-STRATEGIC STORAGE,M-STORu.BK,TB,5000444358.0,TH1013010000
MFEC,MFEC.BK,TB,4295893313.0,TH0738010006
MICRO LEASING,MICRO.BK,TB,5073094317.0,TH9943010008
MIDA ASSETS,MIDA.BK,TB,4295893426.0,TH0710010Z04
MIDA LEASING,ML.BK,TB,4295892921.0,TH0785A10Z04
MILLCON STEEL,MILL.BK,TB,4295893402.0,TH0957010Y02
MISS GRAND INTERNATIONAL,MGIm.BK,TB,5083804316.0,THB530010008
MITSIB LEASING,MITSIBm.BK,TB,5059037647.0,TH9163010001
MJR.CPX.LFY.LH.PR.,MJLFu.BK,TB,4295893377.0,TH0948010002
MK REAL ESTATE DEV.,MK.BK,TB,4295893215.0,TH0182A10Z03
MK RESTAURANT GROUP,M.BK,TB,5038065660.0,TH4577010002
MMM CAPITAL,MMMm.BK,TB,5090661257.0,THB670010Z02
MONO NEXT,MONO.BK,TB,5038032392.0,TH4546010000
MOONG PATTANA INTL.,MOONGm.BK,TB,5000031538.0,TH1020010Z07
MORE RETURN,MOREm.BK,TB,5037648159.0,TH4150010Y00
MPJ LOGISTICS,MPJm.BK,TB,5062389352.0,THC487010009
MUANG THAI INSURANCE,MTI.BK,TB,4295892778.0,TH0985010Z02
MUD & HOUND,MUDm.BK,TB,5036847020.0,TH7843010003
MUKDAHAN INTERNATIONAL HOSPITAL,HANNm.BK,TB,5082929525.0,THC925010009
MULTI-NATIONAL RESIDENCE,MNRFu.BK,TB,4298013710.0,TH0983010008
MULTIBAX,MBAXm.BK,TB,4295893385.0,TH0938010004
MURAMOTO ELECTRON,METCO.BK,TB,4295892895.0,TH0304010Z06
NAMWIWAT MEDICAL,NAM.BK,TB,5085174172.0,THB663010007
NATION GROUP (THAILAND),NATION.BK,TB,4295892771.0,TH0113A10Z07
NAVAKIJ INSURANCE,NKI.BK,TB,4295892964.0,TH0199010008
NAWARAT PATANAKARN SUSP - SUSP.20/05/25,NWR.BK,TB,4295892897.0,TH0526A10Z08
NCL INTERNATIONAL LOGISTICS,NCLm.BK,TB,5042950320.0,TH6013010009
ND RUBBER,NDRm.BK,TB,5044007483.0,TH6148010007
NEO CORPORATE,NEO.BK,TB,5086811553.0,THC009010008
NEP REALTY & IND.,NEP.BK,TB,4295892784.0,TH0086010Z09
NETBAY,NETBAYm.BK,TB,5035455531.0,TH7163010005
NEW CITY (BANGKOK),NC.BK,TB,4295893231.0,TH0024010Z00
NEX POINT,NEX.BK,TB,4295893438.0,TH0825010Y01
NEXT CAPITAL,NCAP.BK,TB,5078526328.0,TH9992010008
NFC SUSP - SUSP.09/06/25,NFC.BK,TB,4295893219.0,TH0586D10Z02
NGERNTURBO,TURBO.BK,TB,5082931311.0,THD295010009
NICE CALL,NCPm.BK,TB,5085654049.0,THC213010000
NICHADA THANI PROPERTY 2,MNIT2u.BK,TB,4298112796.0,TH1000010005
NIRVANA DEVELOPMENT,NVD.BK,TB,5044029381.0,TH6502A10Y04
NL DEVELOPMENT,NL.BK,TB,5062393351.0,THB657010005
NOBLE DEVELOPMENT,NOBLE.BK,TB,4295893223.0,TH0564B10Z00
NONTHAVEJ HOSPITAL,NTV.BK,TB,4295893249.0,TH0421010Z08
NORTH BANGKOK PWR.PLANT BLOCK 1 INFR.FD.,EGATIFu.BK,TB,5046049175.0,TH6585010007
NORTH EAST RUBBERS,NER.BK,TB,5062393096.0,TH8798010006
NOVA EMPIRE,NOVA.BK,TB,4295893034.0,TH0318010Z06
NOVA ORGANIC,NV.BK,TB,5058654583.0,THA624010007
NSL FOODS,NSL.BK,TB,5062393064.0,THA300010008
NTF INTERGROUP (THAILAND),NTFm.BK,TB,5085657888.0,THD423010004
NUTRITION PROFESS,NUTm.BK,TB,5082935276.0,THD068010004
NUTRITION SC,NTSCm.BK,TB,5083625591.0,THB221010002
OCC,OCC.BK,TB,4295893229.0,TH0091010Z09
ONE ENTERPRISE,ONEE.BK,TB,5040790917.0,THA504010002
ONSEN RETREAT & SPA GROUP,ONSENS.BK,TB,5082933724.0,THD314010006
ORNSIRIN HOLDING PUBLIC,ORN.BK,TB,5083102488.0,THB690010004
P S P SPECIALTIES,PSP.BK,TB,5062379151.0,THB425010006
PACIFIC PIPE,PAP.BK,TB,4295892715.0,TH0805A10Z00
PAN ASIA FOOTWEAR,PAF.BK,TB,4295892797.0,TH0112A10Z08
PANELESMATIC SOLUTIONS,PANELm.BK,TB,5086722687.0,THB922010004
PANJAWATTANA PLASTIC,PJW.BK,TB,5035942070.0,TH1083010005
PATKOL,PK.BK,TB,4295892987.0,TH0299010Z08
PATRANGSIT HEALTHCARE GROUP,PHG.BK,TB,5083784540.0,THB442010005
PCS MACHINE GPHD.,PCSGH.BK,TB,5040194639.0,TH5306010Z06
PEER FOR YOU,PEERm.BK,TB,5000070985.0,TH5398010Y04
PEERAPAT TECHNOLOGY,PRAPATm.BK,TB,5062379309.0,TH9988010004
PEOPLE'S GARMENT,PG.BK,TB,4295892983.0,TH0126010Z03
PERMSIN STEEL WORKS,PERM.BK,TB,4295892875.0,TH0849010002
PHATRA LEASING,PL.BK,TB,4295893240.0,TH0599010Z01
PHOL DHANYA,PHOLm.BK,TB,5000044340.0,TH1047010000
PICO THAILAND,PICOm.BK,TB,4295892834.0,TH0773010002
PILATUS MARINE,PLTm.BK,TB,5062392556.0,THB320010002
PINTHONG INDUSTRIAL PARK,PIN.BK,TB,5080145090.0,THA552010003
PIONEER MOTOR,PIMOm.BK,TB,5045944371.0,TH6689010002
PLAN B MEDIA,PLANB.BK,TB,5038032383.0,TH6253010008
PM THORESEN ASIA HDG.,PMTA.BK,TB,5040925512.0,TH6252010009
PMC LABEL MATERIALS,PMCm.BK,TB,5062383162.0,THC302010002
POLYNET,POLY.BK,TB,5082510276.0,THB087010005
POLYPLEX (THAILAND),PTL.BK,TB,4295892693.0,TH0815010002
PORN PROM METAL,PPMm.BK,TB,4295892882.0,TH0806010Z00
POWER SOLUTION TECHS.,PSTCm.BK,TB,5042967805.0,TH6075010Z06
PP PRIME,PPPM.BK,TB,4295893299.0,TH0435B10Z07
PRAKIT HOLDINGS,PRAKIT.BK,TB,4295892985.0,TH0248A10Z05
PRANDA JEWELRY,PDJ.BK,TB,4295892791.0,TH0192010Z05
PRARAM 9 HOSPITAL,PR9.BK,TB,5063773631.0,TH8794010000
PRE-BUILT,PREB.BK,TB,4295893355.0,TH0871010003
PRECIOUS SHIPPING,PSL.BK,TB,4295892848.0,TH0363010Z02
PRECISE PUBLIC,PCC.BK,TB,5074116980.0,THB032010001
PREECHA GROUP,PRECHA.BK,TB,4295893237.0,TH0548A10Z02
PREMIER PRODUCTS,PPP.BK,TB,5037845124.0,TH4263010001
PREMIER QUALITY STARCH,PQS.BK,TB,5062391155.0,THB212010003
PREMIER TANK,PTCm.BK,TB,5081321494.0,THA673010007
PREMIER TECHNOLOGY,PT.BK,TB,4295893002.0,TH0229010Z05
PRESIDENT AUTOMOBILE INDUSTRIES,PACOm.BK,TB,5058654684.0,THA219010008
PRESIDENT BAKERY,PB.BK,TB,4295893363.0,TH0687010Z04
PRIMA MARINE,PRM.BK,TB,5053503311.0,TH8170010004
PRIME ROAD POWER,PRIME.BK,TB,4295892913.0,TH0839A10Z00
PRIMO SERVICE,PRIm.BK,TB,5082935090.0,THB108010000
PRINCIPAL CAPITAL,PRINC.BK,TB,4295892706.0,TH0862010Y04
PRO INSIDE,PISm.BK,TB,5091572290.0,THC664010004
PRODIGY,PDGm.BK,TB,5035426100.0,TH5420010008
PROEN,PROENm.BK,TB,5062390997.0,THA278010006
PROJECT PLANNING SERVICE,PPSm.BK,TB,5037631378.0,TH3801010002
PROPERTY PERFECT,PF.BK,TB,4295893390.0,TH0352A10Z07
PROSPER ENGINEERING,PROSm.BK,TB,5077921229.0,THA257010001
PRPT.LOGIST.&.INDL. FREE&LEASE REIT,PROSPECTu.BK,TB,5073348375.0,TH9911010006
PRUKSA HOLDING,PSH.BK,TB,5052528375.0,TH7595010003
PSG CORPORATION,PSGCm.BK,TB,4295893411.0,TH0922B10Z07
PTG ENERGY,PTG.BK,TB,4296486394.0,TH4547010009
QLT.HSES.BUS.CMX. LH. REIT.TST.,QHBREITu.BK,TB,5090724932.0,THC607010004
QTCG,QTCGm.BK,TB,5086790625.0,THC012010003
QUALITECH,QLTm.BK,TB,4298515765.0,TH1005010000
QUALITY CON.PRDS.,Q-CON.BK,TB,4295893331.0,TH0760010007
QUALITY HOSPITALITY LEASEHOLD PROPERTY,QHOPu.BK,TB,4297902126.0,TH0974010009
QUALITY HOUSES,QH.BK,TB,4295893382.0,TH0256A10Z04
QUANTUM D C,QDCm.BK,TB,5035167835.0,TH3747A10Z05
R & B FOOD SUPPLY,RBF.BK,TB,5062382305.0,TH9451010002
RABBIT HOLDINGS,RABBIT.BK,TB,4295893330.0,TH0329D10Z04
RAIMON LAND,RML.BK,TB,4295892891.0,TH0364010Y01
RAJA FERRY PORT,RPm.BK,TB,5046394542.0,TH6833010007
RAJTHANEE HOSPITAL PUBLIC,RJH.BK,TB,5042260125.0,TH7398010002
RAMKHAMHAENG HOSPITAL,RAM.BK,TB,4295892876.0,TH0259A10Z01
RATCH PATHANA ENERGY,SCG.BK,TB,4295893332.0,TH0762010005
RATCHAPHRUEK HOSPITAL,RPH.BK,TB,5054027639.0,TH7757010007
RAYONG WIRE INDUSTRIES,RWIm.BK,TB,5000020420.0,TH5359010003
READYPLANET,READYm.BK,TB,5054882741.0,THB218010007
RHOM BHO PROPERTY,TITLE.BK,TB,5055476597.0,TH8258010009
RICH SPORT,RSP.BK,TB,5057747697.0,TH8289010002
ROCKWORTH,ROCK.BK,TB,4295892859.0,TH0416010005
ROCTEC GLOBAL,ROCTEC.BK,TB,4295893365.0,TH0734010Z04
ROJUKISS INTERNATIONAL,KISS.BK,TB,5076359375.0,THA159010000
ROYAL PLUS,PLUS.BK,TB,5081406386.0,THA761010000
RPCG,RPC.BK,TB,4295893423.0,TH0750010Y01
RS,RS.BK,TB,4295893432.0,TH0705C10Z09
RSXYZ,XYZ.BK,TB,5000061742.0,TH1058010Z07
S & J INTL.ENTERPRISES,SNJ.BK,TB,4295893292.0,TH0123010Z00
S & P SYNDICATE,SNP.BK,TB,4295892789.0,TH0146B10Z07
S A F SPECIAL STEEL,SAFm.BK,TB,5082525445.0,THB099010001
S HOTELS AND RESORTS,SHR.BK,TB,5071539630.0,TH9460010001
S KHONKAEN FOODS,SORKON.BK,TB,4295893008.0,TH0345010Z09
S P V I,SPVIm.BK,TB,5035418668.0,TH5073010008
S PACK & PRINT,SPACK.BK,TB,4295892915.0,TH0768010Z02
S PRIME GROWTH LEASEHOLD REIT,SPRIMEu.BK,TB,5066574573.0,TH8934010001
S11 GROUP,S11.BK,TB,5042252184.0,TH6268010001
SAAM DEVELOPMENT,SAAMm.BK,TB,5065324719.0,TH8891010002
SAFE FERTILITY GROUP,SAFE.BK,TB,5058594674.0,THB695010009
SAHA PATHANAPIBUL,SPC.BK,TB,4295892792.0,TH0035010Z06
SAHA-UNION,SUC.BK,TB,4295893040.0,TH0010010005
SAHAKOL EQUIPMENT,SQ.BK,TB,5050290710.0,TH7539010002
SAHAMIT MACHINERY,SMIT.BK,TB,4295893374.0,TH0843010008
SAHATHAI PRINTING AND PACKAGING,STPm.BK,TB,5081460327.0,THA815010006
SAINTMED,SMD100m.BK,TB,5062390636.0,THA320A10Y01
SAKOL ENERGY,SKE.BK,TB,5056415131.0,TH8309010008
SALEE COLOUR,COLORm.BK,TB,5000061589.0,TH1064010008
SALEE PRINTING,SLP.BK,TB,5000017444.0,TH6414010004
SAMART AVIATION SOLUTIONS,SAV.BK,TB,5071512762.0,THB490010006
SAMART TELCOMS,SAMTEL.BK,TB,4295893247.0,TH0594010Z02
SAMCHAI STEEL INDS.,SAM.BK,TB,4295893456.0,TH0786010Z04
SAMMAKORN,SAMCO.BK,TB,4295892874.0,TH0349010Z01
SANKO DIECASTING,SANKOm.BK,TB,5037629296.0,TH4521010009
SAWANG EXPORT,SAWANG.BK,TB,4295892786.0,TH0242010005
SC ASSET,SC.BK,TB,4295893384.0,TH0747A10Z01
SCGJWD LOGISTICS,SJWD.BK,TB,5045871222.0,TH6718010007
SCI ELECTRIC,SCI.BK,TB,5046145354.0,TH6809010007
SE-EDUCATION,SE-ED.BK,TB,4295893261.0,TH0253010Z05
SEAFCO,SEAFCO.BK,TB,4295893372.0,TH0780010Z07
SEAFRESH INDUSTRY,CFRESH.BK,TB,4295892841.0,TH0359A10Z00
SELIC,SELIC.BK,TB,5052134301.0,TH7533010008
SEN X,SENXm.BK,TB,5042365734.0,TH6041010005
SENA DEVELOPMENT,SENA.BK,TB,5000061106.0,TH1011010002
SERMSANG POWER CORPORATION,SSP.BK,TB,5054562486.0,TH8206010002
SG CAPITAL,SGC.BK,TB,5083163997.0,THB066010000
SGF CAPITAL,SGFm.BK,TB,4295892831.0,TH0107D10Z02
SHANGRI-LA HOTEL,SHANG.BK,TB,4295892725.0,TH0203010Z00
SHERWOOD CORPORATION (THAILAND),SWCm.BK,TB,4295893130.0,TH0801A10Z04
SHRINKFLEX (THAILAND),SFTm.BK,TB,5062393813.0,TH9975010009
SIA19 YUANTA DR,SIA19x.BK,TB,5000040752.0,TH8483120003
SIAM PAN GROUP,SPG.BK,TB,4295893262.0,TH0613010Z00
SIAM STEEL INTL.,SIAM.BK,TB,4295892881.0,TH0298010Z00
SIAM STEEL SERVICE CTR.,SSSC.BK,TB,4295893252.0,TH0547010Z00
SIAM TECHNIC CONCRETE,STECH.BK,TB,5062391525.0,THA396010003
SIAM WELLNESS GROUP,SPA.BK,TB,5042950301.0,TH5972010000
SIAMESE ASSET,SA.BK,TB,5057969153.0,THA083010001
SIAMGAS AND PETROCHEM.,SGP.BK,TB,4298008700.0,TH0979A10Z00
SIAMRAJATHANEE,SO.BK,TB,5062379329.0,TH9544010001
SINGER THAILAND,SINGER.BK,TB,4295892738.0,TH0073A10Z05
SINGHA ESTATE,S.BK,TB,4295893396.0,TH0940010Y08
SINO LOGISTICS,SINO.BK,TB,5062391696.0,THB461010001
SIRISOFT,SRSm.BK,TB,5085372838.0,THB593010002
SIS DS.(THAILAND),SIS.BK,TB,4295893394.0,TH0776010009
SISB,SISB.BK,TB,5065324656.0,TH8859010002
SIVAROM REAL ESTATE,SVRm.BK,TB,5082931470.0,THB178010005
SKIN LABORATORY,SKINm.BK,TB,5085654942.0,THD134010004
SKY ICT,SKY.BK,TB,5001233515.0,TH5812010Y04
SMOTHONG GROUP,SMO.BK,TB,5094102266.0,THD373010004
SNC FORMER,SNC.BK,TB,4295893422.0,TH0800010Z03
SOFTBANK23 INVX-DR,SOFTBANK23x.BK,TB,,TH3932121900
SOLARTRON,SOLAR.BK,TB,4295893368.0,TH0831010002
SONIC INTERFREIGHT,SONICm.BK,TB,5062382480.0,TH8743010002
SOUTHERN CONCRETE PILE,SCP.BK,TB,4295892870.0,TH0240010Z02
SPCG,SPCG.BK,TB,4295892717.0,TH0889010Y07
SPDR GOLD TRUST PI DR,GOLD03x.BK,TB,4295892896.0,TH0241120003
SPT X,SPTXm.BK,TB,4295893134.0,TH0795C10Z00
SRI PANWA HOSPLTY. REIT. TST.,SRIPANWAu.BK,TB,5052533817.0,TH7662010001
SRI TRANG AGRO-INDUSTRY,STA.BK,TB,4295893275.0,TH0254A10Z06
SRINANAPORN MARKETING PCL,SNNP.BK,TB,5068475738.0,THA385010006
SRISAWAD CAPITAL 1969,SCAP.BK,TB,4295893144.0,TH0076A10Z02
SRITHAI SUPERWARE,SITHAI.BK,TB,4295892907.0,TH0266A10Z02
SRIVICHAI VEJVIVAT,VIH.BK,TB,5035723279.0,TH3394010005
STARFLEX,SFLEX.BK,TB,5070763058.0,TH9554010Z07
STARS MICROELECTRONICS,SMT.BK,TB,4298136115.0,TH1015A10Z04
STC CONCRETE PRODUCT,STCm.BK,TB,5058332183.0,TH9519010002
STECON GROUP,STECON.BK,TB,5090601073.0,THC381010006
STEEL,THE.BK,TB,4295893435.0,TH0949B10Z06
STELLA X,STELLA.BK,TB,4295893282.0,TH0305B10Z04
STONEHENGE INTER,STI.BK,TB,5051770978.0,TH8882010003
STP & I,STPI.BK,TB,4295893290.0,TH0566B10Z08
SUB SRI THAI,SST.BK,TB,4295892781.0,TH0092010Y08
SUB SRI THAI REAL ESTATE INVESTMENT TRUST,SSTRTu.BK,TB,5059986266.0,TH8380010000
SUCCESSMORE BEING,SCM.BK,TB,5058654758.0,TH9881010002
SUN VENDING TECHNOLOGY,SVT.BK,TB,5080170886.0,THA468010006
SUNSWEET,SUN.BK,TB,5057830479.0,TH8368010006
SUPER TURTLE,TURTLEm.BK,TB,5000061591.0,TH1042010005
SURAPON FOODS,SSF.BK,TB,4295892804.0,TH0159A10Z02
SVI,SVI.BK,TB,4295893251.0,TH0152A10Z09
SVOA,SVOA.BK,TB,4295892898.0,TH0365010Z07
SYMPHONY COMMUNICATION,SYMC.BK,TB,5000781834.0,TH1044010003
SYNERGETIC AUTO PERFORMANCE,ASAP.BK,TB,5052134207.0,TH7851010002
SYNNEX (THAILAND),SYNEX.BK,TB,4298015010.0,TH0981010000
SYNTEC CONSTRUCTION,SYNTEC.BK,TB,4295892833.0,TH0357010Z04
T A C CONSUMER,TACCm.BK,TB,5046662515.0,TH6897010000
T KRUNGTHAI INDUSTRIES,TKT.BK,TB,4295893392.0,TH0779010006
T M C INDUSTRIAL,TMCm.BK,TB,5035155627.0,TH3876010002
T MAN PHARMACEUTICAL,TMAN.BK,TB,5058595073.0,THC209010006
T R V RUBBER PRODUCTS PUBLIC,TRVm.BK,TB,5080517842.0,THA580010009
T U DOME RESD.CMX. LH. PR.,TU-PFu.BK,TB,4295892821.0,TH0926010008
TAKUNI GROUP,TAKUNIm.BK,TB,5042272896.0,TH5762010004
TALAAD THAI LEASEHOLD PROPERTY,TTLPFu.BK,TB,5000814599.0,TH1039010000
TAOKAENOI FOOD & MKTG.,TKN.BK,TB,5037818926.0,TH6927010004
TAPACO SUSP - SUSP.31/03/25,TAPACm.BK,TB,4295893443.0,TH0813010Z06
TATA STEEL (THAILAND),TSTH.BK,TB,4295893433.0,TH0692010000
TBN,TBNm.BK,TB,5083769357.0,THB361010002
TCJ ASIA,TCJ.BK,TB,4295893298.0,TH0542010002
TEAM PRECISION,TEAM.BK,TB,4295893430.0,TH0640010003
TECHLEAD NPN,TL.BK,TB,4295892885.0,TH0282010Y05
TECHNO MEDICAL,TMm.BK,TB,4298546068.0,TH7423010001
TEKA CONSTRUCTION,TEKA.BK,TB,5080515746.0,THA829010000
TERABYTE PLUS,TERAm.BK,TB,4297422144.0,THB936010008
THACHANG GREEN ENERGY,TGE.BK,TB,5082055549.0,THA918010002
THAI AGRO ENERGY,TAE.BK,TB,5000024378.0,TH3548010000
THAI AUTO TOOLS AND DIE PCL,TATGm.BK,TB,5086555799.0,THC423010006
THAI CAPITAL,TCC.BK,TB,4295893033.0,TH0226A10Z01
THAI COATING INDL.,TCOAT.BK,TB,4295893291.0,TH0401010002
THAI COCONUT,COCOCO.BK,TB,5050698245.0,THB540010006
THAI CREDIT RETAIL BANK,CREDIT.BK,TB,5001143484.0,THB877010009
THAI EASTERN GROUP HOLDINGS,TEGH.BK,TB,5082501903.0,THA998010005
THAI ENGER HOLDING,TIGERm.BK,TB,5063729039.0,TH8787010009
THAI FUTURE INCORPORATION,TFI.BK,TB,4295892806.0,TH0175A10Y03
THAI GROUP HOLDINGS,TGH.BK,TB,5071082476.0,TH9233010Z08
THAI METAL DRUM,TMD.BK,TB,4295893283.0,TH0165010Z01
THAI MITSUWA,TMWm.BK,TB,4295893419.0,TH0740010002
THAI MUI CORPORATION,THMUIm.BK,TB,5056440580.0,TH8305010002
THAI NAKARIN HOSPITAL,TNHm.BK,TB,4295892708.0,TH0883010009
THAI NDESTRTV.TESTING,TNDTm.BK,TB,4295892839.0,TH0953010Z00
THAI NIPPON RUBBER INDUSTRY,TNR.BK,TB,5052134181.0,TH7618010006
THAI OPP,TOPP.BK,TB,4295893277.0,TH0228010003
THAI OPTICAL GROUP,TOG.BK,TB,4295893400.0,TH0899010001
THAI PLASPAC,TPAC.BK,TB,4295892819.0,TH0877010007
THAI PLASTIC INDUSTRIAL 1994,TPLASm.BK,TB,5058331984.0,TH8709010004
THAI POLY ACRYLIC,TPA.BK,TB,4295893305.0,TH0457010Z02
THAI POLYCONS,TPOLY.BK,TB,4298076596.0,TH0988010003
THAI RAYON SUSP - SUSP.03/09/25,TR.BK,TB,4295892815.0,TH0075010Z02
THAI REINSURANCE,THRE.BK,TB,4295893061.0,TH0322A10Z04
THAI RUBBER LATEX GROUP,TRUBB.BK,TB,4295892814.0,TH0249010Y04
THAI RUNG UNION CAR,TRU.BK,TB,4295893284.0,TH0454A10Z04
THAI STANLEY ELECTRIC,STANLY.BK,TB,4295893037.0,TH0233010Z07
THAI STEEL CABLE,TSC.BK,TB,4295893417.0,TH0847010004
THAI TEXTILE,TTI.BK,TB,4295893281.0,TH0103010003
THAI UNION FEEDMILL,TFM.BK,TB,5080181583.0,THA506010Z09
THAI WACOAL,WACOAL.BK,TB,4295892820.0,TH0069010Z05
THAI WAH,TWPC.BK,TB,5046712788.0,TH6820010002
THAI WIRE PRODUCTS,TWP.BK,TB,4295892936.0,TH0163010Z06
THAI-GERMAN PRODUCTS,TGPRO.BK,TB,4295893302.0,TH0466B10Z09
THAI.PRI.PR.FHLH. REIT,TPRIMEu.BK,TB,5052134897.0,TH7549010000
THAICOM,THCOM.BK,TB,4295892996.0,TH0380010Y07
THAILAND HOSPITALITY PROPERTY,TLHPFu.BK,TB,5047691192.0,TH6024010006
THAIRE LIFE ASSURANCE,THREL.BK,TB,5000044616.0,TH4846010007
THAITHEPAROS,SAUCE.BK,TB,4295893285.0,TH0460010Z06
THANAPIRIYA,TNPm.BK,TB,5045945705.0,TH6881010008
THANASIRI GROUP,THANAm.BK,TB,5000016031.0,TH1025010006
THANTAWAN INDUSTRY,THIP.BK,TB,4295893286.0,TH0449010Z09
THANULUX,TNL.BK,TB,4295893089.0,TH0089010Z03
THE PLATINUM GROUP,PLAT.BK,TB,5043338947.0,TH6329010008
THITIKORN,TK.BK,TB,4295892916.0,TH0736010008
THONBURI HEALTHCARE GROUP,THG.BK,TB,5035507731.0,TH7923010006
TIPCO ASPHALT,TASCO.BK,TB,4295893010.0,TH0219010Z06
TIPCO FOODS,TIPCO.BK,TB,4295893325.0,TH0154010Y06
TIRATHAI,TRTm.BK,TB,4295893317.0,TH0909010Z02
TKS TECHNOLOGIES,TKS.BK,TB,4295893399.0,TH0749A10Z09
TMT STEEL,TMT.BK,TB,4295893336.0,TH0826010Y09
TORAY TEXTILES,TTT.BK,TB,5070762125.0,TH9264010009
TPC POWER HOLDING,TPCHm.BK,TB,5038083107.0,TH6079010000
TPCS,TPCS.BK,TB,4295892986.0,TH0090010Z01
TPI POLENE,TPIPL.BK,TB,4295892707.0,TH0212A10Z07
TPI POLENE POWER,TPIPP.BK,TB,5000033059.0,TH7534010007
TRC CONSTRUCTION,TRC.BK,TB,4295893373.0,TH0890B10Z05
TRINITY WATTHANA,TNITY.BK,TB,4295893343.0,TH0695010007
TRIPLE I LOGISTICS,III.BK,TB,5055456755.0,TH8127010008
TROPICAL CANNING,TC.BK,TB,4295892889.0,TH0178A10Z09
