name,ric,currency,org_permid,isin
VIETINBANK SECURITIES JSC,CTS.HM,VD,5000070597.0,VN000000CTS2
VIETNAM ASIA COMMERCIAL,VAB.HM,VD,5000747131.0,VN000000VAB8
VIETNAM CONSTRUC,VCG.HM,VD,5000020902.0,VN000000VCG3
VIETNAM CONTAINER SHIP.,VSC.HM,VD,4296074892.0,VN000000VSC8
VIETNAM ELTY.CON.,VNE.HM,VD,4297830229.0,VN000000VNE5
VIETNAM OCEAN SHIPPING,VOS.HM,VD,4296733472.0,VN000000VOS3
VIETNAM SUN,VNS.HM,VD,4298046569.0,VN000000VNS5
VIETTEL CONSTRUCTIONS,CTR.HM,VD,5000650252.0,VN000000CTR4
VIETTEL POST,VTP.HM,VD,5001119858.0,VN000000VTP8
VIETTRONICS TAN BINH,VTB.HM,VD,4297710997.0,VN000000VTB8
VIMEDIMEX MEDI-PHARMA,VMD.HM,VD,5000839729.0,VN000000VMD9
VINACAFE BIEN HOA,VCF.HM,VD,4298064232.0,VN000000VCF5
VINALINK LOGISTICS JSC,VNL.HM,VD,5000091252.0,VN000000VNL0
VINH HOAN,VHC.HM,VD,4298093620.0,VN000000VHC1
VINH SON-SONG HINH HYPW.,VSH.HM,VD,5000055914.0,VN000000VSH7
VNSTEEL - HO CHI MINH CITY METAL,HMC.HM,VD,4297707612.0,VN000000HMC0
VNSTEEL VICASA J,VCA.HM,VD,5001120545.0,VN000000VCA6
VRC REAL ESTATE AND INVESTMENT,VRC.HM,VD,5000566191.0,VN000000VRC0
VU DANG INVESTMENT & TRADING,SVD.HM,VD,5079695357.0,VN000000SVD6
WATER SUPP.SEW.CON.&INV.,VSI.HM,VD,5000059639.0,VN000000VSI5
YEAH1 GROUP,YEG.HM,VD,5064607810.0,VN000000YEG3
YEN BAI INDUSTRY MINERAL,YBM.HM,VD,5065297859.0,VN000000YBM7
911 GROUP,NO1.HM,VD,5063254306.0,VN000000NO19
AN GIA RLST. INVESMENT &.DECO.,AGG.HM,VD,5072804510.0,VN000000AGG8
AN PHA PETROLEUM GROUP,ASP.HM,VD,4298093604.0,VN000000ASP4
AN PHAT HOLDINGS JSC,APH.HM,VD,5059067903.0,VN000000APH7
APG SECURITIES,APG.HM,VD,5000685471.0,VN000000APG9
BEN THANH TRADING & SERVICE,BTT.HM,VD,5000678509.0,VN000000BTT2
BIEN HOA PACKAGING DEAD - DELIST.23/02/26,SVI.HM^B26,VD,4298119265.0,VN000000SVI5
BINH DUONG WT.ENVM. CORP.JSC,BWE.HM,VD,5052525869.0,VN000000BWE8
BINHTHANH IMX.PDTT.,GIL.HM,VD,4297246586.0,VN000000GIL1
CHUONG DUONG,CDC.HM,VD,4298072466.0,VN000000CDC0
CLEVER GROUP CORPORATION,ADG.HM,VD,5035251425.0,VN000000ADG5
CMC,CVT.HM,VD,5000057626.0,VN000000CVT6
CUU LONG FISH,ACL.HM,VD,4296241323.0,VN000000ACL7
DA NANG CON.BLMS. VICEM,DXV.HM,VD,4297808221.0,VN000000DXV6
DIGIWORLD,DGW.HM,VD,4298128170.0,VN000000DGW9
DO THANH TECH.CORP.,DTT.HM,VD,4296191491.0,VN000000DTT8
EVERLAND GROUP,EVG.HM,VD,5056391901.0,VN000000EVG9
F I T GROUP,FIT.HM,VD,5035734037.0,VN000000FIT6
FECON,FCN.HM,VD,5035461333.0,VN000000FCN2
FPT SECURITIES,FTS.HM,VD,5000670299.0,VN000000FTS5
HA NOI STH.HSG&URB. DEV.,NHA.HM,VD,5000779542.0,VN000000NHA2
HAI AN TRAN.&STEVD.,HAH.HM,VD,5035277561.0,VN000000HAH4
HANOI BEER-ALCOHOL AND BEVERAGE,BHN.HM,VD,5000044311.0,VN000000BHN0
HANOI P&T CON.& INSTAL.,HAS.HM,VD,4298093267.0,VN000000HAS1
KOSY,KOS.HM,VD,5059924862.0,VN000000KOS6
LAM SON SUGAR CANE,LSS.HM,VD,4298082487.0,VN000000LSS5
MEKONG FISHERIES,AAM.HM,VD,5000091335.0,VN000000AAM9
NUI NHO STONE CO- OPERATION,NNC.HM,VD,5000760948.0,VN000000NNC6
PETROLIMEX INTL.TRDG.,PIT.HM,VD,4297826086.0,VN000000PIT5
PETROVIETNAM DRILLING,PVD.HM,VD,4297827227.0,VN000000PVD2
PETROVIETNAM PWR.NHON TRACH 2,NT2.HM,VD,5000008559.0,VN000000NT22
PHAN VU HA NAM CONCRETE JSC,FCM.HM,VD,5039731390.0,VN000000FCM4
PHU TAI,PTB.HM,VD,5035155460.0,VN000000PTB0
QUOC CUONG GIA LAI,QCG.HM,VD,5000807176.0,VN000000QCG3
QUY NHON PORT JOINT STOCK COMPANY,QNP.HM,VD,5058985146.0,VN000000QNP1
SAI GON - MIEN TRUNG BEER,SMB.HM,VD,5000838751.0,VN000000SMB9
SAIGON REAL ESTATE GROUP,SGR.HM,VD,5037431639.0,VN000000SGR7
SAM HOLDINGS CORPORATION,SAM.HM,VD,4296063233.0,VN000000SAM1
SAVIMEX,SAV.HM,VD,4297707615.0,VN000000SAV2
SDZ.LNG.THANH SHAREHLDG.,SZL.HM,VD,4298065306.0,VN000000SZL0
SEAREFICO,SRF.HM,VD,5000091098.0,VN000000SRF9
SOUTH LOGISTICS,STG.HM,VD,5000659475.0,VN000000STG3
TAN CANG LOGISTICS AND STEVEDORING,TCL.HM,VD,5000613202.0,VN000000TCL7
TAN DAI HUNG PLASTIC,TPC.HM,VD,4296028720.0,VN000000TPC8
TAY NINH RUBBER,TRC.HM,VD,4297808228.0,VN000000TRC4
THAC MO HYDRO POWER,TMP.HM,VD,5000071493.0,VN000000TMP7
THANH THANH CONG TOURIST,VNG.HM,VD,5000048687.0,VN000000VNG0
THIEN LONG GROUP,TLG.HM,VD,5000642773.0,VN000000TLG8
THIEN VIET SECURITIES,TVS.HM,VD,5000591423.0,VN000000TVS2
THU DAU MOT WATE,TDM.HM,VD,5050702855.0,VN000000TDM3
TIEN PHONG SECURITIES,ORS.HM,VD,5000779544.0,VN000000ORS1
VAN PHAT HUNG,VPH.HM,VD,5000105805.0,VN000000VPH3
VIET NAM POWER DEVELOPMENT,VPD.HM,VD,5035439433.0,VN000000VPD2
VIETNAM PESTICIDE,VPS.HM,VD,4296659421.0,VN000000VPS0
ABFVN DIAMOND ETF,FUEABVND.HM,VD,,VN0FUEABVND8
BVFVN DIAMOND ETF,FUEBFVND.HM,VD,,VN0FUEBFVND7
DCVFMVNMIDCAP ETF,FUEDCMID.HM,VD,,VN0FUEDCMID9
FPT CAPITAL VNX50 ETF,FUEFCV50.HM,VD,,VN0FUEFCV505
KIM GROWTH VN DIAMOND ETF,FUEKIVND.HM,VD,,VN0FUEKIVND2
KIM GROWTH VNFINSELECT ETF,FUEKIVFS.HM,VD,,VN0FUEKIVFS6
MAFM VN30 ETF,FUEMAV30.HM,VD,,VN0FUEMAV307
MAFM VNDIAMOND ETF,FUEMAVND.HM,VD,,VN0FUEMAVND5
SSIAM VN30 ETF,FUESSV30.HM,VD,,VN0FUESSV306
VFCVN DIAMOND ETF,FUETPVND.HM,VD,,VN0FUETPVND8
VINACAPITAL VN100 ETF,FUEVN100.HM,VD,,VN0FUEVN1002
DCVFMVN DIAMOND ETF,FUEVFVND.HM,VD,,VN0FUEVFVND5
DCVFMVN30 ETF,E1VFVN30.HM,VD,,VN0E1VFVN306
IPAAM VN100 ETF,FUEIP100.HM,VD,,VN0FUEIP1007
KIM GROWTH VN30 ETF,FUEKIV30.HM,VD,,VN0FUEKIV304
SSIAM VNFIN LEAD ETF,FUESSVFL.HM,VD,,VN0FUESSVFL3
TECHCOM CAPITAL VNX50 ETF,FUETCC50.HM,VD,,VN0FUETCC506
SSIAM VNX50 ETF,FUESSV50.HM,VD,,VN0FUESSV504
